title|link|date|elle_link|contents|category|title_name|check
라떼족 주목! 새 시대, 새 매너|http://v.media.daum.net/v/20200908000143508|2020.09.08|http://v.media.daum.net/v/20200908000143508?f=o|[['「 90년대생과 일하기 」\nBEFORE 열심히 하는 후배, 눈치껏 알아서 하는 후배가 예쁨받는다.', '「 90년대생과 일하기 」', '「 쉽고 명확하게 메일 쓰기 」\nBEFORE 업무 메일에는 엄연히 써야 할 어투와 지켜야 할 형식이 있다.', '「 쉽고 명확하게 메일 쓰기 」', '「 점심시간은 각자, 자유롭게 」\nBEFORE 팀원들의 끼니를 챙기는 것은 막내의 몫! 밥은 같이 먹는다.', '「 점심시간은 각자, 자유롭게 」', '「 언택트로 명함 주고받기 」\nBEFORE 비즈니스의 시작은 실물 명함을 주고받는 것에서부터.', '「 언택트로 명함 주고받기 」', '「 전화보다 메일, 메신저로 」\nBEFORE 용건이 있으면 일단 전화부터 하는 게 예의다.', '「 전화보다 메일, 메신저로 」', '「 친구는 무료 노동력이 아니다 」\nBEFORE언제든 필요할 때 도움을 요청할 수 있는 것이 친구다.', '「 친구는 무료 노동력이 아니다 」', '「 연인 사이에는 디지털 매너도 필요하다 」\nBEFORE 같이 있을 때 집중하면 그만.', '「 연인 사이에는 디지털 매너도 필요하다 」', '「 영어 이름 쓰지 않기 」\nBEFORE 한국어 이름을 어려워하는 외국인과 소통할 땐 영어 이름을 쓴다.', '「 영어 이름 쓰지 않기 」'], ['', '', 'NOW 웬만큼 욕심나는 일이 아니면 나서지 말고, 내 능력치를 솔직하게 발설하지 않는다. 요즘 신입사원 사이에서 직장생활 ‘꿀팁’으로 떠도는 말이다. 판단은 자유지만 여기에는 MZ세대 후배를 대하는 데 필요한 지혜가 숨어 있다. 주도적으로 뭔가를 할 필요성을 쉽게 느끼지 못하는 이들은 명확한 가이드라인 없이 일을 시작하지 않는다는 것. ‘눈치껏, 센스 있게’라는 말을 강조하기보다 때로는 ‘언제까지 이것 좀 부탁해’라는 명확한 지시가 훨씬 효과적일 수 있다. 그리고 또 하나, 이들은 예전과 달리 상사의 예쁨을 받는 것에 연연하지 않는다.', 'NOW메일을 쓰는 이유와 본질에 집중하자. 금일, 명일, 재가와 같은 단어를 사용하는 것이 꼭 필요한 일일까? 특정 단어를 이유 없이 남발하고 있진 않은가? 극존칭과 한자어는 읽는 사람의 피로도만 높일 뿐. 지나치게 자신을 낮춘 메일의 어투가 오히려 거부감을 사는 경우도 많다. 특히 제안 메일을 보내는 경우 영혼 없는 공손함보다 담백하게 본론만 전하는 메일이 더 사랑받는다는 사실을 기억하자. 사무적이기만 한 메일은 읽는 사람에게도, 보내는 사람에게도 짐이 된다.', '', 'NOW ‘전 채식주의자라서요’ ‘필라테스하러 가야 해서….’ 한두 시간의 점심시간을 내 식대로 보내고 싶어 하는 사람이 늘고 있다. 유연근무제와 재택근무제 등 근무 형태가 다양해지면서 저마다 점심시간에도 조금씩 시간차가 생기는 중. 점심시간을 자유롭게 쓰는 것을 당연하게 받아들이자. 팀끼리 점심을 꼭 함께 해야 하는 경우 단체 그룹방에 미리 공지하거나 공유 캘린더를 활용해 내 점심시간 일정을 다른 팀원들이 알 수 있도록 하면 소통을 더욱 매끄럽게 만들 수 있다.', '', 'NOW 실물 명함이 빠르게 사라지고 있다. 미국 실리콘 밸리에서는 링크드인(전 세계 4억 명 이상이 사용하는 세계 최대의 비즈니스 인맥 사이트)을 통한 연락처 교환이 익숙해진 지 오래. 국내 명함 관리 앱 ‘리멤버’ 역시 등록 명함 수 3억 개를 돌파하며 언택트 명함 교환 시대를 앞당기고 있다. 앱을 통해 실물 명함을 촬영하면 쓰인 정보가 저절로 데이터베이스화되는데, 덕분에 전화 걸기, 메일 주소 복사 등 정보의 2차 활용이 보다 수월하다. 회원끼리는 이직, 승진 등의 최신 정보가 업데이트되기 때문에 잘못된 연락을 취하는 불상사도 막을 수 있다.', '', 'NOW전화가 능사는 아니다. 모르는 번호로 전화가 울리는 것만으로도 심장이 ‘쿵’ 하는 사람, 많다. 잡코리아의 설문조사에 따르면 성인 남녀의 46.5%가 전화통화를 두려워하는 ‘콜 포비아’를 앓고 있다는 사실. 애인과 이별할 때도 문자로 통보하는 요즘 현대인은 일터에서도 반드시 필요한 경우가 아니면 전화보다 메신저나 메일 업무를 선호하는 편이다. 사실 전화가 불편한 이유는 많다. 전달되는 내용이 자동으로 저장되지 않고, 받아 적은 정보에 오류가 발생할 가능성도 있다. 때로는 전화를 받는 내 상태는 존중하지 않고 일방적으로 대화 테이블에 불려 나온 기분마저 든다. 상대에게 발신하기 전 한 번 더 생각하자. 꼭 전화로만 해야 하는 일인지. 아니면 ‘통화 가능할까요?’라고 문자로 미리 묻는 것도 좋다.', '', 'NOW 인테리어 일을 하는 친구에게 이사 갈 집의 시공 견적을 물어보고, 자동차 회사를 다니는 친구에게 차 상담을 하거나 교사 친구에게 자녀의 진학 상담을 하는 등 공짜 도움을 강요하고 있진 않은지? 아무리 친구라 해도 ‘친구끼리’를 들먹이며 질문 세례를 퍼붓거나 업계 기밀에 가까운 정보를 요구하는 건 정말이지 무례한 일이다. 기프티콘 선물 같은 기본적인 성의 표시만 해도 친구는 자신이 들인 시간을 그리 아까워하지 않을 텐데 말이다. 보다 전문적인 상담이 필요한 경우 차라리 먼저 상담 비용 이야기를 꺼내라. 그러면 친구도 경계심을 늦추고 진심 어린 상담을 해줄 마음의 준비를 할 수 있을 것이다.', '', 'NOW 함께 찍은 사진을 SNS에 포스팅할 땐 아무리 짧은 ‘스토리’라도 연인의 동의부터 구하는 것이 기본, 이성의 사진에 ‘좋아요’를 누르기 전 한 번 더 생각하자. 클릭 한 번이 심각한 갈등의 씨앗이 될지도 모른다. 연인과 메신저로 진지한 대화를 나눌 땐 충분히 집중하고 있다는 제스처를 취하는 것도 중요한 매너. ‘읽음 표시 기능’이 있는 카톡의 경우 갑자기 대화방을 나가거나 너무 늦게 답장하지 않도록 주의하자. 표정과 말투가 잘 전해지지 않는 SNS 세상에서는 보다 세심하게 배려하는 편이 신상에 이롭다.', 'NOW제니? 제임스? 발음하기 편하다지만 글쎄, 한국어 이름을 영문으로 표기할 때 으레 성과 이름의 순서를 바꿔 적는 것 역시 다시 생각해 보자. 전부 화자에 대한 지나친 배려일지 모른다. 한국 이름이 그 자체로 개성이 되는 세상, 낯선 이름을 불러보는 게 외국인에겐 즐거운 경험이 될 수도 있다. 그럼에도 불구하고 영어 이름을 짓는다면 민아는 ‘Mina’로 은선이는 ‘Sunny’라는 식으로 한국 이름의 어감을 살린 작명법이 트렌드다.']]|SOCIETY|0|0
스타들이 픽한 데일리 백은 바로 '이것' #옷잘입는언니|http://v.media.daum.net/v/20200904123031670|2020.09.04|http://v.media.daum.net/v/20200904123031670?f=o|[['「 제니 & 로에베 」', '「 제니 & 로에베 」', '', '', '', '퍼플 컬러의 로에베 로고 니트에 블랙 슬랙스로 편안하면서도 시크한 데일리 룩을 선보인 블랙핑크 제니. 제니가 선택한 백은 니트와 동일한 브랜드인 로에베 벌룬 백이랍니다. 브라운과 블랙 레더가믹스된 투 톤 컬러와 복조리를 연상시키는 디자인이 특징이죠. 클래식하고 유행을 타지 않는 디테일 덕분에 계절에 구애 받지 않고 매치할 수 있는 백이죠. 다가오는 가을, 트렌치 코트와 매치해도 잘 어울리겠죠?', '「 차정원 & 셀린느 」', '「 차정원 & 셀린느 」', '셀린느의 스테디셀러 액세서리인 벨트 백을 데일리 룩에 매치한 차정원. 베이지 톤의 백에 맞춰 아이보리, 라이트 브라운, 블랙 컬러 아이템으로 뉴트럴 톤의 OOTD를 완성했어요. 이 백은 톱 핸들과 스트랩이 달린 벨트 백은 다양한 방식으로 백티튜드를 연출할 수 있다는 장점을 지니고 있죠. 심플한 디자인이라 출근 룩과 주말 룩 등 두루두루 잘 어울리는 넉살 좋은 아이템이기도 하답니다.', '「 강민경 & 아뜰리에파크 」', '「 강민경 & 아뜰리에파크 」', '', '', '', '브랜드를 런칭할 정도로 뛰어난 패션 감각을 지닌 셀러브리티 강민경이 선택한 데일리 백은? 바로 아뜰리에파크의 지오 백이랍니다. 눈길을 사로잡는 위빙 패턴과 사다리꼴 형태의 탄탄한 쉐이프가 포인트죠. 강민경은 민트 톤의 셔츠와 그레이 슬랙스를 매치한 룩에 블랙백을 매치해 근사한 룩을 완성했어요. 스트랩을 조절해 숄더 백 혹은 크로스 백으로도 연출 가능하다는군요.', '「 윤승아 & 미우미우 」', '「 윤승아 & 미우미우 」', '파우더 핑크 백으로 사랑스러움 한 스푼 더 하기! 윤승아는 단아하면서도 세련된 알라이아의 블랙 롱 원피스에 미우미우의 코퍼 마테라쎄 레더 백을 매치해 눈길을 끌었는데요. 백 스타일링 하나로 러블리한 매력을 한껏 끌어올렸다고 해도 과언이 아니죠? 유니크한 주름 디테일과 마카롱 같은 색감, 브레이디드 핸들, 골드 버클 장식까지! 걸리시한 취향을 지닌 이들에게 미우미우 백은 최고의 액세서리라 할 수 있답니다.', '「 손나은 & 보테가 베네타 」', '「 손나은 & 보테가 베네타 」', '', '', '', '파워 숄더 디테일이 돋보이는 아이보리 셔츠 드레스를 선택한 손나은. 여기에 톡톡 튀는 오렌지 컬러의 체인 파우치와 블랙 스퀘어 토 샌들로 감각적인 액세서리 스타일링을 선보였어요. 이 모든 제품은 보네가 베네타. 다니엘 리의 손끝에서 재탄생한 보테가 베네타의 시그너처 아이템인 파우치에 스퀘어 링 체인 숄더 스트랩을 더해 좀 더 강렬한 백이 탄생했답니다. 손나은의 룩에서 힌트를 얻어 심플한 원피스에 백 하나만 더해줘도 근사한 데일리 룩을 완성할 수 있겠죠?'], ['', '', '', '', '', '', '', '', '']]|FASHION|0|0
스타들이 사랑한 베이직 아이템 #티셔츠|http://v.media.daum.net/v/20200903070034372|2020.09.03|http://v.media.daum.net/v/20200903070034372?f=o|[['「 베이식 활용(feat. 데님) 」', '「 베이식 활용(feat. 데님) 」', '', '', '', '', '', '티셔츠엔 역시 데님 팬츠. 실패 없는 베이식 룰을 따르면 함께 매치할 슈즈나 백을 선택하기에도 수월해요. 셀러브리티의 #OOTD를 함께 살펴볼까요?', '「 오버 사이즈 티셔츠를 원피스처럼 」', '「 오버 사이즈 티셔츠를 원피스처럼 」', '', '', '', '', '', '엉덩이 밑까지 내려오는 오버 핏 티셔츠는 원피스로 연출 가능합니다. 이렇게 스타일링할 땐 액세서리가 중요해요.', '「 티셔츠도 포멀하게 」', '「 티셔츠도 포멀하게 」', '', '', '', '', '', '티셔츠도 재킷이나 드레시한 스커트와 매치하면 포멀한 룩에 활용할 수 있습니다.'], ['', '', '', '주혜원은 커다란 레터링 프린트의 화이트 티셔츠와 데님 팬츠로 티셔츠 스타일링의 기본을 보여줍니다. 넓은 스트랩이 달린 크로스 보디 백과 화이트 샌들을 추가해 신입생 같은 신선한 분위기를 연출했죠.', '선미는 데님 팬츠에 비비드한 분홍빛 티셔츠로 귀여운 느낌을 강조하고 있어요. 손으로 꿰어 만든 작은 비즈 목걸이를 선택해 평범한 룩에 자신만의 감성을 담아냈어요.', '배윤영은 오버사이즈 반팔 티셔츠 안에 긴 팔 티셔츠를 레이어드했네요. 90년대 스트리트 무드를 담은 뉴트로 스타일을 참고하면 당신의 데일리룩에도 개성을 표현할 수 있을 거예요.', '', '', '', '현아는 시그너처 아이템인 웨스턴 부츠가 그려진 오버사이즈 티셔츠의 소매를 투박하게 접어 올려 민소매 원피스처럼 연출하고 가슴께까지 내려오는 실버 네크리스와 후프 이어링을 매치어요.', '뷰티 크리에이터 포니는 좋아하는 보라색을 티셔츠와 볼 캡에 톤온톤으로 매치했군요. 금발 헤어와 보라색의 부드러운 컬러 조합이 매력적이죠?', '제니는 은은한 타이 다이 패턴이 담긴 티셔츠를 원피스로 활용했어요. 여기에 함께 매치한 귀여운 구름 패턴 양말을 보세요! 옆에 놓여있는 하늘색 가방과 머리 위 스크런치까지 액세서리에 컬러 포인트를 준 센스가 돋보이네요.', '', '', '', '군더더기 없는 검은색 티셔츠와 넓은 리본 벨트를 더한 A라인 스커트를 매치한 기은세의 스타일을 눈여겨보세요. 눈에 띄는 주얼리와 우아한 가죽 토트백을 더해 성숙한 분위기를 연출했죠.', '패션 인플루언서 린드라 메딘의 트렌디한 스타일도 시선 집중! 강렬한 플로럴 패턴 수트 세트업의 이너로 미니멀한 화이트 티셔츠를 선택해 맥시멀한 패턴을 단정하게 정리했어요.', '캐롤라인 드 마그렛은 티셔츠, 재킷, 팬츠까지 모두 올 화이트로 통일한 근사한 룩을 선보였네요. 그처럼 트위드 재킷을 선택하면 캐주얼한 아이템도 드레스 업이 가능합니다.']]|FASHION|0|0
이사배의 '금손' 메이크업|http://v.media.daum.net/v/20200831070039479|2020.08.31|http://v.media.daum.net/v/20200831070039479?f=o|[['', '', '', '', '', '', '이 모든 사진이 동일 인물이라고?! 네, 맞습니다. 뷰티 크리에이터 이사배는 두 손과 메이크업 도구만 있으면 어떤 인물로든 변신 가능해요. 자신의 얼굴을 도화지 삼아 성별과 국적을 불문하고 다른 사람으로 변신하는 그녀의 작업물은 누가 진짜고 누가 이사배인지 구별하기 어려울 정도죠. 그녀의 커버 메이크업이 완벽한 싱크로율을 자랑하는 이유는 인물의 특징과 표정을 완벽하게 모사하는 것뿐 아니라 의상과 액세서리 등 디테일한 부분까지 신경 썼기 때문인 것 같아요. 공개할 때마다 화제가 되는 그녀의 ‘복붙’ 메이크업 쇼! 누가 이사배인지 한 번 맞혀 보세요!', '「 사이코지만 괜찮아의 고문영 」', '「 사이코지만 괜찮아의 고문영 」', '', '', '', '「 블랙핑크 제니 」', '「 블랙핑크 제니 」', '', '', '', '「 아이유 」', '「 아이유 」', '', '', '', '「 마마무 화사 」', '「 마마무 화사 」', '', '', '', '「 (여자)아이들 민니 」', '「 (여자)아이들 민니 」', '', '', '', '「 (여자)아이들 수진 」', '「 (여자)아이들 수진 」', '', '', '', '「 두아리파 」', '「 두아리파 」', '', '', '', '「 말레피센트 」', '「 말레피센트 」', '', '', '', '「 알라딘의 자스민 」', '「 알라딘의 자스민 」', '', '', '', '누가 이사배인지 찾으셨나요? 그녀가 유튜브 계정에 업로드한 커버 메이크업 영상을 보면 완벽한 변신을 위해 대상의 얼굴형은 기본이고 눈의 간격과 콧대의 높이, 심지어는 콧볼과 인중의 길이까지 디테일하게 신경 쓴다는 것을 알 수 있어요. 단순한 메이크업이 아닌 메이크 오버를 위한 행위 예술이라고 해도 과언이 아니죠.', '', '', ''], ['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '최근 싹쓰리의린다G 메이크업 과정을 공개했는데요, 구릿빛 피부와 깊은 눈매, 도톰한 입술 라인까지 그대로 재현하기 위해 이효리 전담 메이크업 아티스트의 튜토리얼 영상을 보며 꼼꼼하게 공부했다고 하네요. 얼마나 정교한 과정을 거치는지 확인하다 보면 시간 순삭! 상상 그 이상의 변신 과정은 영상을 통해 확인하세요.']]|STAR|0|0
제니가 바른 그 제품|http://v.media.daum.net/v/20200829000123586|2020.08.29|http://v.media.daum.net/v/20200829000123586?f=o|[['「 Come closer 」\n자연스럽게 빛나는 피부 윤기와 대비돼 더욱 소프트하고 풍부해 보이는 빈티지 레드 립. 혁신적인 파우더 타입의 프라이머인 에어리 블러 프라이밍 파우더를 피부 결 따라 부드럽게 쓸어 바르고, 글로우 래스팅 쿠션을 얇게 밀착시켜 준다. 섀도 듀오, 2호 이지고잉을 발라 음영이 드리운 눈꺼풀의 가운데와 언더라인에 섀도 듀오, 10호 얼루어링의 펄을 가볍게 터치. 센슈얼 파우더 매트, 클로저를 입술에 꽉 메워 바르되 립 라인은 가볍게 풀어 자연스럽게 스머징된 듯 연출한다. 사용 제품은 모두 Hera.', '「 Come closer 」', '「 Mlbb for a gentlewoman 」\n코코아 한 스푼과 말린 장미가 만나 부드러운 벨벳 천을 물들인다면 이런 느낌일까? 글로우 래스팅 쿠션으로 완성한 맑고 깨끗한 피부 위에 젠틀하면서도 시크한 코코아 로즈 컬러의 센슈얼 파우더 매트, 로지 스웨이드를 입술 전체에 발라준다. 입술 경계선이 똑 떨어지지 않고 부드럽게 뭉개지도록 하는 것이 프로 팁. 사용 제품은 모두 Hera.', '「 Mlbb for a gentlewoman 」', '「 Glass skin 」\n원래 내 피부처럼 빛나는 투명 윤기야말로 ‘서울 뷰티’의 상징 중 하나. 피부 속에서 배어나오는 듯 빛나는 광택감을 선사하는 글로우 래스팅 쿠션을 바른 후 글로우 래스팅 쿠션 듀이를 원하는 부위에 다시 한 번 얇게 밀착시켜 바른다. 브로우 디자이너 마스카라로 아이브로 결을 살려 빛나는 얼굴에 입체감을 더하고 부드러운 인디 핑크 컬러가 매력적인 센슈얼 파우더 매트, 서울데이즈를 발라 마무리. 사용 제품은 모두 Hera.', '「 Glass skin 」', '「 Dazed by seoul pink 」\n아무것도 안 바른 듯 얇지만 피부 속부터 우러나오는 자연스러운 윤기 위에서 더욱 시크하게 빛나는 ‘서울스러운’ 핑크. 투명한 윤기가 마르지 않도록 피부에 얇고 탄탄한 필름막을 형성해 시간이 지나도 처음의 광채를 지속시키는 글로우 래스팅 쿠션을 바르고, 섀도 듀오, 3호 인튜이티브의 브라운 섀도를 이용해 쌍꺼풀 안쪽을 아이라인처럼 터치해 깊이감을 더한다. 빈티지 느낌으로 톤다운된 센슈얼 파우더 매트, 서울데이즈를 발라 마무리. 사용 제품은 모두 Hera.', '「 Dazed by seoul pink 」'], ['', '', '', '', '', '', '', '', '', '', '', '', '']]|BEAUTY|1|0
아이스크림 칠링칠링, 블랙핑크와 셀레나 고메즈의 (스압주의)|http://v.media.daum.net/v/20200828185828416|2020.08.28|http://v.media.daum.net/v/20200828185828416?f=o|[['', '', ''], ['', '드디어 베일을 벗은 블랙핑크와 셀레나 고메즈의 컬래버레이션, 새로운 싱글 〈Ice Cream〉!', '이들의 모습에 심쿵하지 않을 수 없죠! 핑크의 해답은 이들에게 있었습니다. 제니, 로제, 리사, 지수 그리고 셀레나 고메즈는 온통 핑크빛으로 채워진 뮤직비디오를 선보였어요.', '블랙핑크와 셀레나 고메즈의 만남은 여성 아티스트의 역대급 컬래버레이션으로 꼽힙니다. 유튜브 채널 구독자 수만으로도 전 세계 여성 아티스트 1위인 블랙핑크와 인스타그램 팔로워 수만 약 1억8700만명에 달하는 셀레나 고메즈의 만남은 그 자체로 막강한 파급력을 자랑하거든요.', '', '‘겉으로는 차가워 보이지만 알고 보면 달콤하다’는 의미를 아이스크림에 비유, 톡톡 튀는 멜로디로 풀어냈어요. 또, 청량한 댄스 팝의 〈Ice Cream〉은 글로벌 음악 시장을 정통으로 돌파했습니다. 미국 동부 기준으로 8월 28일 0시, 한국 시각으로는 같은 날 오후 1시 공개했고, 5시간 만에 조회수 26,883,450회를 기록했죠. 중독성 짙은 쉬운 가사와 영어와 한국어가 절묘하게 섞여 벌써 아이튠스, 스포티파이 글로벌 Top 50, 미국 빌보드 Top 100등 각종 차트를 휩쓸며 고공행진 중!', '더불어, 온통 핑크투성이의 보는 맛 가득한 스타일링! 특히 핑크와 옐로, 블루, 반짝이는 글리터가 올라간 아이 메이크업 스타일링이 눈에 띕니다.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '오는 10월 2일, 데뷔 4년 만의 첫 정규 앨범 발매를 일찌감치 예고한 블랙핑크! 얼마나 멋진 모습일지 벌써 기대되는군요.', '']]|STAR|0|0
제니부터 조이까지! 머리띠 하나면 OK|http://v.media.daum.net/v/20200826070031385|2020.08.26|http://v.media.daum.net/v/20200826070031385?f=o|[['', '', '', '', '90년대의 아이코닉한 인기 스타였던 심은하, 김희선 등은 헤어밴드로 청순미를 강조하곤 했어요. 검은 긴 생머리를 앞머리 없이 깔끔하게 넘긴 헤어밴드 스타일은 당시 인기 대폭발! 모든 여자의 필수품이 될 정도로 선풍적인 인기를 끌었죠.20여 년이 흐른 지금, 트렌드를 리드하는 스타들이 다시 머리띠를 착용하기 시작했습니다. 청초한 매력을 뽐내기 위한 치트키로 자리 잡고 있는 넓은 헤어밴드를 착용한 셀러브리티, 누가 있나 만나볼까요?'], ['', '', '', '귀여운 드로잉의 티셔츠와 산뜻한 깅엄 체크 패턴의 재킷, 헤어밴드까지 라이트 블루 컬러로 통일한 제니.', '', '화이트 티셔츠와 미니스커트 조합의 걸리시한 룩에 깔끔하게 넘긴 헤어밴드 스타일로 청순미를 뽐내는 예리.', '', '네온 컬러의 프린트 원피스와 헤어밴드로 싱그러운 자연과 하나가 된 나은.', '', '화려한 스팽글 장식 재킷에 주얼 장식의 헤어밴드로 포인트를 준 이주연.', '', '손맛 담긴 크로셰 톱에 화이트 컬러의 넓은 헤어밴드로 포인트를 준 조이.']]|FASHION|1|0
제니부터 차정원까지! 셀러브리티들이 선택한 그 가방 #셔링백|http://v.media.daum.net/v/20200824070030255|2020.08.24|http://v.media.daum.net/v/20200824070030255?f=o|"[['', '', '', '', ""매번 감각적인 패션 센스를 보여주는 차정원도 큼지막한 반달 모양의 셔링 백을 선택했어요. 올 화이트의 착장 위에 커다란 검은색 백을 더한 '꾸안꾸' 스타일링이 일품이죠.""], ['', '몰리 블럿스테인은 스트랩과 바디 전체에 셔링이 잡힌 백을 선택했어요. 핸들 전체에 잡힌 셔링이 인상적이죠. 얇은 슬립 드레스의 섬세한 분위기와 잘 어울리는 선택인 듯합니다.', '', '', '', '모델 신진솔은 셔링 백을 들고 여행길에 올랐습니다. 플라워 패턴의 하늘색 원피스와 얇은 흰색 카디건, 노란색 가방의 컬러 조합이 사랑스럽네요. 스토퍼를 조절해 자연스러운 셔링을 잡는 독특한 디자인에 한 번 더 시선이 가는듯 합니다.', '', ""패션 인플루언서 네나 이켐은 체크 패턴의 케이프 셔츠와 지브라 패턴 팬츠를 매치해 스타일리시한 데일리 룩을 완성했어요. 이 스타일의 화룡점정은 패피들의 '잇'템 보테가 베네타의 만두 모양 파우치! 위빙 패턴 없이 소프트한 나파 가죽 소재로 만들어진 새로운 클러치백이 정말 매력적이네요."", '', '제니의 핸드백은 복주머니처럼 모이는 입구에 잡히는 풍성한 주름과 아기자기한 꽃 모티프 키링까지 러블리함 그 자체! 실용적인 스트랩 디자인이 챙겨야 할 물건이 많은 요즘 여성들에게 안성맞춤일 것 같네요.']]"|FASHION|1|0
별에서 온 '여돌'|http://v.media.daum.net/v/20200821000224527|2020.08.21|http://v.media.daum.net/v/20200821000224527?f=o|[['「 JUICY BLUSH, SPARKLING GEN Z 」\n2020년의 여름은 ‘여돌’ 전성시대. 공통점이 있다면 반짝이는 눈가와 컬러플한 두 뺨이다. 글리터는 선택이 아닌 필수. 화려한 조명 아래에선 라인보다 빛에 반사된 글리터 입자가 훨씬 더 돋보이기 때문. 동공 아래에 리퀴드 글리터를 톡톡 터치해 주면 눈동자가 더욱 깊고 반짝인다. 블러셔는 어떤 컬러를 어떻게 바르느냐에 따라 분위기의 반전을 가져온다. 톤다운 컬러의 블러셔로 윤곽을 잡아준 뒤 핫 핑크, 레드 등 톡톡 튀는 강렬한 컬러를 얹는다. 트와이스 다현처럼 사랑스러운 분위기를 연출하고 싶을 땐 광대뼈 바깥쪽을 강조할 것. 마지막에 브러시에 남아 있는 여분으로 코끝을 쓸어주면 얼굴이 작아 보이는 효과까지 더할 수 있다. 블랙핑크 제니처럼 눈 밑에 세로 방향으로 컬러를 터치해 강렬한 인상을 심어주는 것도 새로운 트렌드. 단, 채도가 높은 컬러 치크를 사용할 땐 베이스를 최대한 얇게 밀착해 깨끗한 피부를 표현하는 것은 필수.', '「 JUICY BLUSH, SPARKLING GEN Z 」'], ['', '', '', '', '', '', '']]|BEAUTY|0|0
러플 보정 효과|http://v.media.daum.net/v/20200814060632319|2020.08.14|http://v.media.daum.net/v/20200814060632319?f=o|[[], ['', '평소 허리를 드러내는 스타일을 즐기는 제니는 러플 장식 크롭트 블라우스도 완벽하게 소화했어요. 살짝 비치는 소재와 가슴 아래 러플 디테일이 데일리룩의 화사한 포인트가 됐죠. 손에 든 아이스크림과 잔잔한 플로럴 프린팅이 빈티지한 무드를 더합니다.', '', '기은세는 그녀의 사랑스러운 취향을 증명하듯 러플 장식이 들어간 랩 드레스를 입었습니다. 허리부터 밑단까지 이어지는 부드러운 물결과 잔잔한 페전트 프린트, 차분한 컬러감이 이 계절에 잘 어울리네요.', '', '좁은 어깨가 고민이라면 날개처럼 어깨에 큰 러플이 달린 블라우스는 어떤가요? 어깨를 강조하는 풍성한 러플을 활용하면 좁은 어깨를 커버할 수 있습니다. 모델 신진솔처럼 쨍쨍한 레드 컬러로 포인트를 주면 더할 나위 없겠죠!', '', '온종일 편안한 데다 스타일리시하기까지, 오버 사이즈 맥시 드레스는 서머 드레스로 최고! 패션 블로거 제시 부시는 밑단에 커다란 러플 장식이 달린 새하얀 화이트 원피스를 선택했어요. 풍선처럼 부푼 소매와 풍부한 러플 디테일의 만남은 언제나 찬성입니다.', '', '패션 블로거 마리안느 도더슨은 가슴 아래부터 러플이 펼쳐지는 페플럼 블라우스를 입었어요. 풍성한 러플 덕분에 허리가 잘록해 보이는 것이 장점이죠. 이렇게 과장된 실루엣은 팔다리를 더 가늘어 보이게 하는 몸매 보정 효과도 있어요.']]|FASHION|0|0
